CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,ENRICHED
41,7322540960273,LIBRESSE NIGHT ULTRA WING 16T,2.47,0.15,257728.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,synka,17-09-2025,23-09-2025,
42,5203278043013,MR GRAND ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ 500ΓΡ,1.12,2.24,278982.jpg,1,Προϊόντα Βρώμης,kg,,synka,17-09-2025,23-09-2025,
43,5201109002703,ΚΑΡΑΒΑΚΙ ΣΑΜΠ.ΘΡΕΨΗ&ΕΝΥΔΑΤΩΣΗ ΑΝΤΛ.600ML,2.97,4.95,279661.jpg,0,Σαμπουάν,lt,,synka,17-09-2025,23-09-2025,"{'product_id': 5550, 'brand': 'KARAVAKI', 'detailed_category': 'Καλλυντικά & Είδη Προσωπικής υγιεινής', 'sub_category': 'Φροντίδα Μαλλιών', 'sub_sub_category': 'Σαμπουάν', 'unit': 'ανά λιτ', 'catalog_description': 'KARAVAKI ΣΑΜΠΟΥΑΝ ΘΡ. &ΕΝΥΔ. ΑΝΤΛ12/600ML', 'logo': 'Karavaki_Σαμπουαν1.jpg', 'permanent_discount': True, 'match_method': 'barcode', 'match_confidence': 1.0}"
43,15201109626890,ΚΑΡΑΒΑΚΙ ΣΑΜΠ.ΛΑΜΨΗ&ΖΩΝΤΑΝΙΑ ΑΝΤΛ.600ML ,2.97,4.95,279662.jpg,0,Σαμπουάν,lt,,synka,17-09-2025,23-09-2025,
43,5201109003489,ΚΑΡΑΒΑΚΙ ΣΑΜΠ.ΤΟΝΩΣΗ&ΕΝΥΔΑΤΩΣΗ PUMP 600ML,2.97,4.95,286737.jpg,0,Σαμπουάν,lt,,synka,17-09-2025,23-09-2025,"{'product_id': 5553, 'brand': 'KARAVAKI', 'detailed_category': 'Καλλυντικά & Είδη Προσωπικής υγιεινής', 'sub_category': 'Φροντίδα Μαλλιών', 'sub_sub_category': 'Σαμπουάν', 'unit': 'ανά λιτ', 'catalog_description': 'KARAVAKI ΣΑΜΠ. ΤΟΝΩΣΗ & ΕΝΔΥΝ. 600ML', 'logo': 'Karavaki_Σαμπουαν4.jpg', 'permanent_discount': True, 'match_method': 'barcode', 'match_confidence': 1.0}"
43,5201109003496,ΚΑΡΑΒΑΚΙ ΣΑΜΠ.ΦΡΟΝΤΙΔΑ&ΕΠΑΝΟΡΘΩΣΗ PUMP 600ML,2.97,4.95,286738.jpg,0,Σαμπουάν,lt,,synka,17-09-2025,23-09-2025,"{'product_id': 5554, 'brand': 'KARAVAKI', 'detailed_category': 'Καλλυντικά & Είδη Προσωπικής υγιεινής', 'sub_category': 'Φροντίδα Μαλλιών', 'sub_sub_category': 'Σαμπουάν', 'unit': 'ανά λιτ', 'catalog_description': 'KARAVAKI ΣΑΜΠΟΥΑΝ ΦΡΟΝΤ. &ΕΠΑΝΟΡ. 12/600ML', 'logo': 'Karavaki_Σαμπουαν5.jpg', 'permanent_discount': True, 'match_method': 'barcode', 'match_confidence': 1.0}"
44,5201720030086,ΑΒΕΑ ΣΑΠ.ΥΓΕΙΑ (ΑΓΝΟ) 125ΓΡ ,0.59,4.72,5505.jpg,0,Σαπούνι Στερεό,kg,,synka,17-09-2025,23-09-2025,
45,5201263086618,SANI PANTS SEN.ΕΣΩΡ.ΑΚΡΑΤ.N2 MED 14T,7.51,0.54,183277.jpg,0,Πάνες Ακράτειας,τμχ,,synka,17-09-2025,23-09-2025,"{'product_id': 3874, 'brand': 'SANI', 'detailed_category': 'Χαρτικά, Πάνες & Σερβιέτες', 'sub_category': 'Σερβιέτες & Πάνες ενηλίκων', 'sub_sub_category': 'Πάνες & Σερβιέτες ακράτειας, Χαρτοβάμβακας', 'unit': 'ανά τεμ', 'catalog_description': 'SANI PANTS ΕΣΩΡ. ΑΚΡΑΤ. Ν. 2 MEDIUM 4/14TEM', 'logo': 'Sani_PANTS_MEDIUM_LARGE_14CT.jpg', 'permanent_discount': False, 'match_method': 'barcode', 'match_confidence': 1.0}"
45,5201263086625,SANI PANTS SEN.ΕΣΩΡ.ΑΚΡΑΤ Ν3 LARGE 14Τ,8.95,0.64,183278.jpg,0,Πάνες Ακράτειας,τμχ,,synka,17-09-2025,23-09-2025,"{'product_id': 3873, 'brand': 'SANI', 'detailed_category': 'Χαρτικά, Πάνες & Σερβιέτες', 'sub_category': 'Σερβιέτες & Πάνες ενηλίκων', 'sub_sub_category': 'Πάνες & Σερβιέτες ακράτειας, Χαρτοβάμβακας', 'unit': 'ανά τεμ', 'catalog_description': 'SANI PANTS ΕΣΩΡ. ΑΚΡΑΤ. Ν. 3 LARGE 4/14TEM', 'logo': 'Sani_PANTS_LARGE_XL_N3_14CT.jpg', 'permanent_discount': False, 'match_method': 'barcode', 'match_confidence': 1.0}"
45,5201263865114,SANI ΕΠ.ΑΚΡ.LADY SENS.EXTRA 16T.86511,3.49,0.22,246248.jpg,0,Πάνες Ακράτειας,τμχ,,synka,17-09-2025,23-09-2025,"{'product_id': 3865, 'brand': 'SANI', 'detailed_category': 'Χαρτικά, Πάνες & Σερβιέτες', 'sub_category': 'Σερβιέτες & Πάνες ενηλίκων', 'sub_sub_category': 'Πάνες & Σερβιέτες ακράτειας, Χαρτοβάμβακας', 'unit': 'ανά τεμ', 'catalog_description': 'SANI LADY SENSITIVE ΣΕΡ. EXTRA Ν4 12/16Τ', 'logo': 'Sani_LADY_SENSITIVE_SER_Extra_N4_12.jpg', 'permanent_discount': False, 'match_method': 'barcode', 'match_confidence': 1.0}"
46,5201263082573,BABYLINO SENS.ECON.N.3 4-9K.56T.8257 ,9.95,0.18,166260.jpg,0,Πάνες για Μωρά,τμχ,,synka,17-09-2025,23-09-2025,"{'product_id': 3017, 'brand': 'BABYLINO', 'detailed_category': 'Χαρτικά, Πάνες & Σερβιέτες', 'sub_category': 'Βρεφικές & Παιδικές πάνες, Μωρομάντιλα', 'sub_sub_category': 'Βρεφικές & Παιδικές πάνες', 'unit': 'ανά τεμ', 'catalog_description': 'BABYLINO SENS. Ν3 4-9KG ΟΙΚΟΝ. ΣΥΣΚ. 5/56Τ', 'logo': 'Babylino_Sens.jpg', 'permanent_discount': False, 'match_method': 'barcode', 'match_confidence': 1.0}"
46,5201263082580,BABYLINO SENS.ECON.N.4 8-13K.50T,9.95,0.20,166261.jpg,0,Πάνες για Μωρά,τμχ,,synka,17-09-2025,23-09-2025,"{'product_id': 3027, 'brand': 'BABYLINO', 'detailed_category': 'Χαρτικά, Πάνες & Σερβιέτες', 'sub_category': 'Βρεφικές & Παιδικές πάνες, Μωρομάντιλα', 'sub_sub_category': 'Βρεφικές & Παιδικές πάνες', 'unit': 'ανά τεμ', 'catalog_description': 'BABYLINO SENS MAXI Ν. 4 ΟΙΚ. 8-13KG 5/50T', 'logo': 'Babylino_Sens3.jpg', 'permanent_discount': False, 'match_method': 'barcode', 'match_confidence': 1.0}"
46,5201263082597,BABYLINO SENS.ECON.N.4+ 10-15K.46T,9.95,0.22,166262.jpg,0,Πάνες για Μωρά,τμχ,,synka,17-09-2025,23-09-2025,"{'product_id': 3020, 'brand': 'BABYLINO', 'detailed_category': 'Χαρτικά, Πάνες & Σερβιέτες', 'sub_category': 'Βρεφικές & Παιδικές πάνες, Μωρομάντιλα', 'sub_sub_category': 'Βρεφικές & Παιδικές πάνες', 'unit': 'ανά τεμ', 'catalog_description': 'BABYLINO SEN. MA. PL Ν. 4+ ΟΙΚ10-15KG 5/46Τ', 'logo': 'Babylino_Sens1.jpg', 'permanent_discount': False, 'match_method': 'barcode', 'match_confidence': 1.0}"
46,5201263082603,BABYLINO SENS.ECON.N.5 11-16K.44T,9.95,0.23,166263.jpg,0,Πάνες για Μωρά,τμχ,,synka,17-09-2025,23-09-2025,"{'product_id': 3028, 'brand': 'BABYLINO', 'detailed_category': 'Χαρτικά, Πάνες & Σερβιέτες', 'sub_category': 'Βρεφικές & Παιδικές πάνες, Μωρομάντιλα', 'sub_sub_category': 'Βρεφικές & Παιδικές πάνες', 'unit': 'ανά τεμ', 'catalog_description': 'BABYLINO SENS JUNI N5 ΟΙΚ 11-16KG 5/44Τ', 'logo': 'Babylino_Sens4.jpg', 'permanent_discount': False, 'match_method': 'barcode', 'match_confidence': 1.0}"
46,5201263082634,BABYLINO SENS.ECON.N.5+ 12-17K.42T,9.95,0.24,204390.jpg,0,Πάνες για Μωρά,τμχ,,synka,17-09-2025,23-09-2025,"{'product_id': 3025, 'brand': 'BABYLINO', 'detailed_category': 'Χαρτικά, Πάνες & Σερβιέτες', 'sub_category': 'Βρεφικές & Παιδικές πάνες, Μωρομάντιλα', 'sub_sub_category': 'Βρεφικές & Παιδικές πάνες', 'unit': 'ανά τεμ', 'catalog_description': 'BABYLINO SENS J. PL N5+ ΟΙΚ 12-17KG 5/42T', 'logo': 'Babylino_Sens2.jpg', 'permanent_discount': False, 'match_method': 'barcode', 'match_confidence': 1.0}"
47,5201263002991,BABY CARE ΜΩΡΟΠ.ΧΑΜΟΜΗΛΙ ΑΝΤ,2.46,0.01,294701.jpg,0,Μωρομάντηλα,τμχ,,synka,17-09-2025,23-09-2025,
48,3574669907781,JOHNSONS B.SHAM.REG.750ML ΑΝΤΛΙΑ,2.62,3.49,238635.jpg,0,Σαμπουάν για Μωρά,lt,,synka,17-09-2025,23-09-2025,
48,3574669907767,JOHNSONS B.SHAM.ΧΑΜΟΜ.750ML ΑΝΤΛΙΑ,2.62,3.49,238637.jpg,0,Σαμπουάν για Μωρά,lt,,synka,17-09-2025,23-09-2025,
49,5203278016475,MR GRAND ΣΚΥΛΟΤΡΟΦΗ ΚΟΤΟΠ.-ΓΑΛΟΠΟΥΛΑ 1250ΓΡ,1.73,1.38,280037.jpg,1,Τροφή για Σκύλους,kg,,synka,17-09-2025,23-09-2025,
50,15203278016403,MR GRAND ΓΑΤΟΤΡΟΦΗ ΑΡΝΙ,0.71,1.75,279374.jpg,1,Τροφή για γάτες,kg,,synka,17-09-2025,23-09-2025,
51,5201272055582,ΑΛΕΥΡΙ ΟΛ.ΧΡΗΣΗΣ ΜΥΛΟΙ ΚΡΗΤΗΣ 1Κ,1.15,1.15,652.jpg,0,Αλεύρι,kg,,synka,17-09-2025,23-09-2025,
51,5203278057065,ΑΠΟ ΤΟΝ ΤΟΠΟ ΜΑΣ ΑΛΕΥΡΙ ΟΛΕΣ ΤΙΣ ΧΡΗΣ. 1Κ,0.78,0.78,287701.jpg,1,Αλεύρι,kg,,synka,17-09-2025,23-09-2025,
53,2110514000000,ΠΑΡΙΖΑ Θ/Γ ΒΡΑΣΤΗ ΧΩΡ.ΓΛΟΥΤ.10X10,5.29,5.29,148394.jpg,0,Πάριζα,kg,,synka,17-09-2025,23-09-2025,
54,5201083347135,ΜΕΒΓΑΛ LOVE MILK ΓΑΛΑ ESL 3.5% 1L,1.29,1.29,253097.jpg,0,Γάλα υψηλής παστερίωσης πλήρες,kg,,synka,17-09-2025,23-09-2025,
55,5201083347142,ΜΕΒΓΑΛ LOVE MILK ΓΑΛΑ ESL 1.5% 1L,1.29,1.29,253098.jpg,0,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,synka,17-09-2025,23-09-2025,
56,2111846000000,ΑΓΡΟΤΙΣΣΑ ΛΕΥΚΟ ΑΓΕΛ.ΑΛΜΗΣ  ΜΕΤ.ΔΟΧ.ΜΕΓ.(ΚΙΛΟ),5.99,5.99,295417.jpg,0,Λευκό τυρί,kg,,synka,17-09-2025,23-09-2025,
56,5201704051458,ΚΟΛΙΟΣ ΑΓΕΛΑΔΙΝΟ 100% ΣΥΣΚ.200ΓΡ,1.46,7.30,241579.jpg,0,Λευκό τυρί,kg,,synka,17-09-2025,23-09-2025,
57,5203278015737,MR GRAND ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ 500ΓΡ,1.28,2.56,279461.jpg,1,Φασόλια,kg,,synka,17-09-2025,23-09-2025,"{'product_id': 4426, 'brand': 'AGRINO', 'detailed_category': 'Τρόφιμα Παντοπωλείου', 'sub_category': 'Όσπρια', 'sub_sub_category': 'Φασόλια', 'unit': 'ανά κιλ', 'catalog_description': 'AGRINO ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ 500 G', 'logo': 'Agrino_BEANS_MEDIUM_500GR.jpg', 'permanent_discount': False, 'match_method': 'name_similarity', 'match_confidence': 0.82}"
57,5201237206219,ΩΜΕΓΑ SPEC.ΦΑΣΟΛΙΑ ΜΑΥΡΟΜΑΤ.ΕΙΣ.500ΓΡ,2.18,4.36,237725.jpg,0,Φασόλια,kg,,synka,17-09-2025,23-09-2025,
58,5203278015768,MR GRAND ΡΕΒΥΘΙΑ ΧΟΝΤΡΑ 500ΓΡ,1.73,3.46,279464.jpg,1,Ρεβύθια,kg,,synka,17-09-2025,23-09-2025,
58,5201237203270,ΩΜΕΓΑ SPEC.ΡΕΒΥΘΙΑ ΧΟΝΔΡΑ ΕΙΣ.500ΓΡ,2.58,5.16,125938.jpg,0,Ρεβύθια,kg,,synka,17-09-2025,23-09-2025,
52,5202546100717,ΝΙΤΣΙΑΚΟΣ Βλάχικο Ποντίκι Βόειο Α/Ο 700 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ ΚΡΗΤΗ),9.99,14.27,vlaxpontiki.jpg,0,Μοσχάρι,kg,,wolt,17-09-2025,23-09-2025,
52,5202546100465,ΝΙΤΣΙΑΚΟΣ Μπιφτέκι Μόσχου Μεσογειακό 6x130 g (ΑΘΗΝΑ ΘΕΣΣΑΛΟΝΙΚΗ ΚΡΗΤΗ),8.40,10.77,nitsiakosbift.jpg,0,Μοσχάρι,kg,,wolt,17-09-2025,23-09-2025,
1,5200315716107,ΟΜΟΣΠΟΝΔΙΑ Ρύζι Καρολίνα 500 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ ΚΡΗΤΗ),1.15,2.30,ryziomospondia.jpg,0,Ρύζι,Kg,,wolt,17-09-2025,23-09-2025,
2,5201004059239,Παπαδοπούλου Γεύση2 Ψωμί Τοστ Σίτου 325 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ ΚΡΗΤΗ),0.86,2.66,psomipapad.jpg,0,Ψωμί για Tοστ,Kg,,wolt,17-09-2025,23-09-2025,"{'product_id': 3172, 'brand': 'ΠΑΠΑΔΟΠΟΥΛΟΥ', 'detailed_category': 'Είδη Αρτοζαχαροπλαστείου', 'sub_category': 'Ψωμί τυποποιημένο', 'sub_sub_category': 'Ψωμί για τοστ σίτου', 'unit': 'ανά κιλ', 'catalog_description': 'ΠΑΠΑΔΟΠΟΥΛΟΥ ΓΕΥΣΗ² ΨΩΜ. ΤΟΣΤ ΣΤ. 10/325G', 'logo': 'Παπαδόπουλος_Γεύση2_Σταρένιο_325GR.jpg', 'permanent_discount': False, 'match_method': 'barcode', 'match_confidence': 1.0}"
3,5203476000122,Γατίδης Χειροποίητο Χωριάτικο Ψωμί 350 g (ΘΕΣΣΑΛΟΝΙΚΗ),1.10,3.14,psomigatidis.jpg,0,Ψωμί Φραντζόλα,Kg,,wolt,17-09-2025,23-09-2025,
3,5214000155065,Σόβολος Σπαρτιάτικο Καρβέλι σε Φέτες 700 g (ΑΘΗΝΑ),3.89,5.56,psomisovolos.jpg,0,Ψωμί Φραντζόλα,Kg,,wolt,17-09-2025,23-09-2025,
3,5201004066930,Παπαδοπούλου Ψωμί Γερμανικού Τύπου Πολύσπορο 500 g (AΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ),1.87,3.74,psomipapadop.jpg,0,Ψωμί Φραντζόλα,Kg,,wolt,17-09-2025,23-09-2025,"{'product_id': 3143, 'brand': 'ΠΑΠΑΔΟΠΟΥΛΟΥ', 'detailed_category': 'Είδη Αρτοζαχαροπλαστείου', 'sub_category': 'Ψωμί & Αρτοσκευάσματα', 'sub_sub_category': 'Μπαγκέτα, Μαργαρίτα & άλλα Ψωμιά για σάντουιτς', 'unit': 'ανά κιλ', 'catalog_description': 'ΠΑΠΑΔΟΠΟΥΛΟΥ ΓΕΡΜ. ΤΥΠΟΥ ΠΟΛΥΣΠ. 14/500G', 'logo': 'Παπαδόπουλος_Ψωμί_Γερμ. Τύπου_Πολυσπ. 500GR_Παπαδόπ.jpg', 'permanent_discount': False, 'match_method': 'barcode', 'match_confidence': 1.0}"
4,5201004057518,"Παπαδοπούλου Φρυγανιές Σταρένιες, 255 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ ΚΡΗΤΗ)",1.31,5.14,Frypap.jpg,0,Φρυγανιές,Kg,,wolt,17-09-2025,23-09-2025,
5,5200315706009,ΟΜΙΚΡΟΝ Σπαγγέτι Νο6 500 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ ΚΡΗΤΗ),0.73,1.46,makaroniaomikron.jpg,0,Μακαρόνια Νο 6,Kg,,wolt,17-09-2025,23-09-2025,
6,,Φάρμα Ελασσόνας Χοιρινή Μπριζολοπανσέτα Μερδ/νη Νωπή σε Δισκάκι ~500g (ΑΘΗΝΑ ΘΕΣΣΑΛΟΝΙΚΗ),6.50,13.00,FarmElassonas.jpg,0,Νωπό Χοιρινό,Kg,,wolt,17-09-2025,23-09-2025,
6,5202546100199,ΝΙΤΣΙΑΚΟΣ Χοιρινή Μπριζόλα Με Οστό 700 g (ΠΑΤΡΑ ΗΡΑΚΛΕΙΟ),6.30,9.00,nitsiakmpriz.jpg,0,Νωπό Χοιρινό,Kg,,wolt,17-09-2025,23-09-2025,
7,5202884003947,Πίνδος Κοπανάκι 600 g (-20%) (ΑΘΗΝΑ ΘΕΣΣΑΛΟΝΙΚΗ ΠΑΤΡΑ ΚΡΗΤΗ),6.12,10.20,kopanaki20.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,wolt,17-09-2025,23-09-2025,
8,5200374700895,Κρήτης Γεύσεις Γαλοπούλα Καπνιστή σε Φέτες 500 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ ΚΡΗΤΗ),4.49,8.98,kritisgalop.jpg,0,Γαλοπούλα,Kg,,wolt,17-09-2025,23-09-2025,
9,9008695421422,"Captain Iglo Fish Sticks Κατεψυγμένα 10 τμχ, 280 g (AΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ ΚΡΗΤΗ)",3.95,14.11,psaricaptiglo.jpg,0,Ψάρια Κατεψυγμένα,Kg,,wolt,17-09-2025,23-09-2025,
10,5201037508896,"ΔΕΛΤΑ Γάλα Καθημερινό Φρέσκο Πλήρες 3,5%, 1 L (ΚΡΗΤΗ)",1.83,1.83,deltaplires.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,wolt,17-09-2025,23-09-2025,"{'product_id': 4873, 'brand': 'ΔΕΛΤΑ', 'detailed_category': 'Γάλατα, Ροφήματα & Χυμοί ψυγείου', 'sub_category': 'Γάλατα ψυγείου', 'sub_sub_category': 'Γάλατα Αγελάδος φρέσκα', 'unit': 'ανά λιτ', 'catalog_description': 'ΔΕΛΤΑ ΚΑΘΗΜΕΡΙΝΑ ΦΡΕΣ ΓΑΛΑ ΠΛΗΡΕΣ 12/1L', 'logo': 'Δελτα_KATHIMERINA_FRESKO_3. 5percent_1LT.jpg', 'permanent_discount': False, 'match_method': 'barcode', 'match_confidence': 1.0}"
10,5201389400503,"Μανδρέκας Γάλα Φρέσκο Πλήρες, 1 L (ΑΘΗΝΑ ΠΑΤΡΑ)",1.60,1.60,mandrekasplires.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,wolt,17-09-2025,23-09-2025,
10,5208120000008,"ΑΓΝΟ Φρέσκο Γάλα Πλήρες 3,7%, 1 L (ΘΕΣΣΑΛΟΝΙΚΗ)",1.44,1.44,agnoplires.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,wolt,17-09-2025,23-09-2025,
11,5201037508902,"ΔΕΛΤΑ Γάλα Καθημερινό Φρέσκο Ελαφρύ 1,5%, 1 L (ΚΡΗΤΗ)",1.83,1.83,deltalight.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,wolt,17-09-2025,23-09-2025,"{'product_id': 3528, 'brand': 'ΔΕΛΤΑ', 'detailed_category': 'Γάλατα, Ροφήματα & Χυμοί ψυγείου', 'sub_category': 'Φυτικά & Άλλα ροφήματα Ψυγείου', 'sub_sub_category': 'Φυτικά ροφήματα Σόγιας, Καρύδας & άλλες γεύσεις', 'unit': 'ανά λιτ', 'catalog_description': 'ΔΕΛΤΑ ΚΑΘΗΜΕΡΙΝΑ ΦΡΕΣ ΓΑΛΑ ΕΛΑΦΡΥ 12/1L', 'logo': 'Δελτα_Rof. _Brwmhs&_3_Super_Spor. 1L.jpg', 'permanent_discount': False, 'match_method': 'barcode', 'match_confidence': 1.0}"
11,5201389400534,"Μανδρέκας Γάλα Φρέσκο Ελαφρύ, 1 L (ΑΘΗΝΑ ΠΑΤΡΑ)",1.60,1.60,mandrekaslight.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,wolt,17-09-2025,23-09-2025,
11,5208120000015,"ΑΓΝΟ Φρέσκο Γάλα Ελαφρύ 1,7%, 1 L (ΘΕΣΣΑΛΟΝΙΚΗ)",1.44,1.44,agnolight.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,wolt,17-09-2025,23-09-2025,
12,8716200615129,ΝΟΥΝΟΥ Εβαπορέ Γάλα Light 400 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ ΚΡΗΤΗ),1.32,3.30,galanounou.jpg,0,Γάλα Εβαπορέ,lt,,wolt,17-09-2025,23-09-2025,"{'product_id': 4859, 'brand': 'ΝΟΥΝΟΥ', 'detailed_category': 'Είδη πρωινού & Ροφήματα', 'sub_category': 'Γάλατα & Φυτικά ροφήματα Μακράς διαρκείας', 'sub_sub_category': 'Γάλατα Συμπυκνωμένα', 'unit': 'ανά λιτ', 'catalog_description': 'ΝΟΥΝΟΥ ΣΥΜΠΥΚΝΩΜΕΝΟ ΓΑΛΑ LIGHT 48/400G.', 'logo': 'ΝΟΥΝΟΥ_LF_400GR.jpg', 'permanent_discount': False, 'match_method': 'barcode', 'match_confidence': 1.0}"
13,5202234160900,"Κρι Κρι Αγελάδος 3,9% Λιπαρά, (3x200 g), 600 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ ΚΡΗΤΗ)",2.54,4.23,giaoukrikri.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,wolt,17-09-2025,23-09-2025,
14,5202234160917,"Κρι Κρι Αγελάδος 2% Λιπαρά, (3x200 g), 600 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ ΚΡΗΤΗ)",2.54,4.23,giaoukrikriprasina.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,wolt,17-09-2025,23-09-2025,
15,5201415201630,Ήπειρος Φέτα Π.Ο.Π. 400 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ ΚΡΗΤΗ),6.15,15.38,fetapop.jpg,0,Τυρί Φέτα,kg,,wolt,17-09-2025,23-09-2025,"{'product_id': 4251, 'brand': 'ΗΠΕΙΡΟΣ', 'detailed_category': 'Τυροκομικά & Φυτικά Αναπληρώματα', 'sub_category': 'Φέτα & Λευκά τυριά', 'sub_sub_category': 'Φέτα', 'unit': 'ανά κιλ', 'catalog_description': 'ΗΠΕΙΡΟΣ ΦΕΤΑ ΣΥΣΚ. Π. Ο. Π. 15/400G.', 'logo': 'Ηπειρος_FETA_400GR.jpg', 'permanent_discount': False, 'match_method': 'barcode', 'match_confidence': 1.0}"
16,5201415201180,Adoro Gouda σε Φέτες 200 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ ΚΡΗΤΗ),2.07,10.35,tyrigouda.jpg,0,Τυρί Γκούντα,kg,,wolt,17-09-2025,23-09-2025,
17,5201415201715,Ήπειρος Τυρί Ελαφρύ Σε Άλμη 400 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ ΚΡΗΤΗ),5.33,13.33,tyriel.jpg,0,Τυρί με Χαμηλά Λιπαρά,kg,,wolt,17-09-2025,23-09-2025,"{'product_id': 4271, 'brand': 'ΗΠΕΙΡΟΣ', 'detailed_category': 'Τυροκομικά & Φυτικά Αναπληρώματα', 'sub_category': 'Φέτα & Λευκά τυριά', 'sub_sub_category': 'Φέτα', 'unit': 'ανά κιλ', 'catalog_description': 'ΗΠΕΙΡΟΣ ΕΛΑΦΡΥ ΣΕ ΑΛΜΗ 18/400G', 'logo': 'Ηπειρος_LF_ALME_400GR.jpg', 'permanent_discount': False, 'match_method': 'barcode', 'match_confidence': 1.0}"
18,5201066171771,Kyknos Χυμός Τομάτας Χάρτινη Συσκευασία 500 g (ΑΘΗΝΑ ΠΑΤΡΑ ΘΕΣΣΑΛΟΝΙΚΗ ΚΡΗΤΗ),0.97,1.94,tomatakyknos.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,wolt,17-09-2025,23-09-2025,"{'product_id': 4687, 'brand': 'KYKNOS', 'detailed_category': 'Τρόφιμα Παντοπωλείου', 'sub_category': 'Ντοματικά', 'sub_sub_category': 'Ντομάτα πασσάτα', 'unit': 'ανά κιλ', 'catalog_description': 'KYKNOS ΣΥΜΠ. ΧΥΜΟΣ ΤΟΜΑΤΑΣ 12/500G', 'logo': 'Kyknos_PASSATA_500GR.jpg', 'permanent_discount': False, 'match_method': 'barcode', 'match_confidence': 1.0}"
19,5202558010103,Τσακίρης Αυγά 10άδα Μεγάλα 63-73 g (ΑΘΗΝΑ ΘΕΣΣΑΛΟΝΙΚΗ),3.99,0.40,avgatsak.jpg,0,Αυγά,τμχ,,wolt,17-09-2025,23-09-2025,"{'product_id': 3239, 'brand': 'ΗΠΕΙΡΟΣ', 'detailed_category': 'Αυγά, Βούτυρο, Νωπές Ζύμες & Ζωμοί', 'sub_category': 'Βούτυρα', 'sub_sub_category': 'Βούτυρο γάλακτος', 'unit': 'ανά κιλ', 'catalog_description': 'ΗΠΕΙΡΟΣ ΛΙΩΜ. ΒΟΥΤΥΡΟ ΓΑΛΑΚΤ. ΠΛ. Δ. 12/500G', 'logo': 'Ηπειρος_Λιωμένο_Γάλα_Βάσει_500GR.jpg', 'permanent_discount': False, 'match_method': 'category', 'match_confidence': 0.5}"
19,5202639012354,"Πίνδος Ηπειρωτικά Αυγά με Καλαμπόκι Large 63-73g 6τμχ, 408 g (ΠΑΤΡΑ)",2.35,0.39,pindoskalab.jpg,0,Αυγά,τμχ,,wolt,17-09-2025,23-09-2025,"{'product_id': 3239, 'brand': 'ΗΠΕΙΡΟΣ', 'detailed_category': 'Αυγά, Βούτυρο, Νωπές Ζύμες & Ζωμοί', 'sub_category': 'Βούτυρα', 'sub_sub_category': 'Βούτυρο γάλακτος', 'unit': 'ανά κιλ', 'catalog_description': 'ΗΠΕΙΡΟΣ ΛΙΩΜ. ΒΟΥΤΥΡΟ ΓΑΛΑΚΤ. ΠΛ. Δ. 12/500G', 'logo': 'Ηπειρος_Λιωμένο_Γάλα_Βάσει_500GR.jpg', 'permanent_discount': False, 'match_method': 'category', 'match_confidence': 0.5}"
