CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,name,null
56,5203197138531,,2.59,6.48,56_mpelas_vermino_leyko_tyri_400g.jpg,1,Λευκό τυρί,kg,,egnatia,25-12-2024,31-12-2024,ΜΠΕΛΑΣ ΒΕΡΜΙΝΟ   ΛΕΥΚΟ ΤΥΡΙ 400g,
57,5201237203249,,1.45,2.9,57_Omega_Fasolia_Metria500g.jpg,0,Φασόλια,kg,,egnatia,25-12-2024,31-12-2024,ΩΜΕΓΑ SP.ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ 500g,
58,5202988004277,,1.65,3.3,58_Alco_Revithia_500g.jpg,0,Ρεβύθια,kg,,egnatia,25-12-2024,31-12-2024,AL-CO ΡΕΒΙΘΙΑ500g,
52,70278,ΒΟΕΙΟ ΝΩΠΟ ΜΠΟΥΤΙ Α/Ο ΓΑΛΛΙΑΣ,11.75,11.75,70278.jpg,0,Μοσχάρι,kg,xmas,kritikos,25-12-2024,31-12-2024,,
52,708012,ΒΟΕΙΟ ΝΩΠΟ ΜΠΟΥΤΙ ΠΟΛΩΝΙΑΣ,11.75,11.75,708012.jpg,0,Μοσχάρι,kg,xmas,kritikos,25-12-2024,31-12-2024,,
63,744832,ΕΠΙΛΟΓΗ ΜΟΥ ΣΟΚΟΛΑΤΑ ΜΑΥΡΗ 100ΓΡ,1.05,10.50,744832.jpg,1,Σοκολάτα,kg,xmas,kritikos,25-12-2024,31-12-2024,,
63,744836,ΕΠΙΛΟΓΗ ΜΟΥ ΣΟΚΟΛΑΤΑ ΓΑΛΑΚΤΟΣ 100ΓΡ,1.05,10.50,744836.jpg,1,Σοκολάτα,kg,xmas,kritikos,25-12-2024,31-12-2024,,
64,41179,ΑΡΝΙ ΝΩΠΟ ΕΛΛΑΣ,9.95,9.95,41179.jpg,0,Αρνί,kg,xmas,kritikos,25-12-2024,31-12-2024,,
65,41959,ΚΑΤΣΙΚΙ ΝΩΠΟ ΕΛΛΑΣ,11.25,11.25,41959.jpg,0,Κατσίκι,kg,xmas,kritikos,25-12-2024,31-12-2024,,
66,732964,ΓΑΛΟΠΟΥΛΑ ΚΤΨ ΜΕ ΘΕΡΜΟΜΕΤΡΟ ΓΑΛΛΙΑΣ 3Κ,17.85,5.95,732964.jpg,0,Γαλοπούλα,kg,xmas,kritikos,25-12-2024,31-12-2024,,
67,727941,ΕΠΙΛΟΓΗ ΜΟΥ ΤΣΟΥΡΕΚΙ ΧΡΙΣΤΟΥΓΕ/ΙΚΟ 480ΓΡ,1.65,3.44,727941.jpg,1,Τσουρέκι,kg,xmas,kritikos,25-12-2024,31-12-2024,,
68,760075,ΕΠΙΛΟΓΗ ΜΟΥ ΒΑΣΙΛΟΠΙΤΑ ΤΣΟΥΡΕΚΙ 560ΓΡ,3.50,6.25,760075.jpg,1,Βασιλόπιτα (τσουρέκι),kg,xmas,kritikos,25-12-2024,31-12-2024,,
1,748176,ΕΠΙΛΟΓΗ ΜΟΥ ΡΥΖΙ ΝΥΧΑΚΙ 500ΓΡ,0.99,1.98,748176.jpg,1,Ρύζι,Kg,,kritikos,25-12-2024,31-12-2024,,
1,46217,AGRINO ΡΥΖΙ ΛΑΙΣ ΕΛΛΑΔ.500ΓΡ,1.76,3.52,46217.jpg,0,Ρύζι,Kg,,kritikos,25-12-2024,31-12-2024,,
2,748350,ΚΑΡΑΜΟΛΕΓΚΟΣ ΨΩΜΙ ΤΟΣΤ ΣΤΑΡΕΝΙΟ ΜΙΣΟ-ΜΙΣΟ 720ΓΡ,1.62,2.25,748350.jpg,0,Ψωμί για Tοστ,Kg,,kritikos,25-12-2024,31-12-2024,,
3,747706,ΚΑΤΣΕΛΗΣ ΨΩΜΙ ΔΙΠΛΟΖΥΜΩΤΟ ΣΤΑΡΕΝΙΟ 500ΓΡ,1.68,3.36,747706.jpg,0,Ψωμί Φραντζόλα,Kg,,kritikos,25-12-2024,31-12-2024,,
4,31555,ELITE VITA ΦΡΥΓΑΝΙΕΣ ΟΛ.ΑΛΕΣΗΣ 4*90ΓΡ (3+1)Δ,1.66,4.61,31555.jpg,0,Φρυγανιές,Kg,,kritikos,25-12-2024,31-12-2024,,
5,710366,ΜΑΚΒΕΛ ΣΠΑΓΓΕΤΙ Νο6 500ΓΡ,0.69,1.38,710366.jpg,0,Μακαρόνια Νο 6,Kg,,kritikos,25-12-2024,31-12-2024,,
6,723529,ΧΟΙΡΙΝΗ ΝΩΠΗ ΤΗΓΑΝΙΑ ΟΛΛΑΝΔΙΑΣ (σε καταστήματα που διαθέτουν κρεοπωλείο),6.85,6.85,723529.jpg,0,Νωπό Χοιρινό,Kg,,kritikos,25-12-2024,31-12-2024,,
6,41294,ΧΟΙΡΙΝΗ ΝΩΠΗ ΤΗΓΑΝΙΑ ΕΛΛΗΝΙΚΗ (σε καταστήματα που διαθέτουν κρεοπωλείο),6.85,6.85,41294.jpg,0,Νωπό Χοιρινό,Kg,,kritikos,25-12-2024,31-12-2024,,
7,70425,ΚΟΤΟΠΟΥΛΟ ΦΤΕΡΟΥΓΑ ΝΩΠΗ ΕΛΛΗΝΙΚΗ (σε καταστήματα που διαθέτουν κρεοπωλείο),2.75,2.75,70425.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,kritikos,25-12-2024,31-12-2024,,
8,772360,ΕΔΕΣΜΑ ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ Χ.ΓΛ. ΤΟ ΚΙΛΟ,7.77,7.77,772360.jpg,0,Γαλοπούλα,Kg,,kritikos,25-12-2024,31-12-2024,,
9,768823,ΕΠΙΛΟΓΗ ΜΟΥ ΜΠΑΚΑΛΙΑΡΟΣ Α/Κ 300/500 ΚΤΨ ΤΟ ΚΙΛΟ,4.95,4.95,768823.jpg,1,Ψάρια Κατεψυγμένα,Kg,,kritikos,25-12-2024,31-12-2024,,
10,771787,ΦΑΡΜΑ ΚΑΣΤΡΟΥ ΓΑΛΑ ΦΡΕΣΚΟ ΑΓΕΛΑΔΙΝΟ ΠΛΗΡΕΣ 1LT,0.99,0.99,771787.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,kritikos,25-12-2024,31-12-2024,,
10,219804,ΦΑΡΜΑ ΚΑΣΤΡΟΥ ΓΑΛΑ ΦΡΕΣΚΟ ΠΛΗΡΕΣ 3.8% 1L,0.99,0.99,219804.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,kritikos,25-12-2024,31-12-2024,,
10,67759,ΟΛΥΜΠΟΣ ΓΑΛΑ ΕΠΙΛΕΓΜΕΝΟ 3.7% PET 1L,1.49,1.49,67759.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,kritikos,25-12-2024,31-12-2024,,
11,771786,ΦΑΡΜΑ ΚΑΣΤΡΟΥ ΓΑΛΑ ΦΡΕΣΚΟ ΑΓΕΛΑΔΙΝΟ ΕΛΑΦΡΥ 1LT,0.99,0.99,771786.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,kritikos,25-12-2024,31-12-2024,,
11,219805,ΦΑΡΜΑ ΚΑΣΤΡΟΥ ΓΑΛΑ ΦΡΕΣΚΟ ΕΛΑΦΡΥ 1.7% 1L,0.99,0.99,219805.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,kritikos,25-12-2024,31-12-2024,,
11,67761,ΟΛΥΜΠΟΣ ΓΑΛΑ ΕΠΙΛΕΓΜΕΝΟ 1.7% PET 1L,1.49,1.49,67761.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,kritikos,25-12-2024,31-12-2024,,
12,743155,ΕΠΙΛΟΓΗ ΜΟΥ ΓΑΛΑ ΕΒΑΠΟΡΕ ΕΛΑΦΡΥ 4% 400ΓΡ,0.86,2.15,743155.jpg,1,Γάλα Εβαπορέ,lt,,kritikos,25-12-2024,31-12-2024,,
12,743154,ΕΠΙΛΟΓΗ ΜΟΥ ΓΑΛΑ ΕΒΑΠΟΡΕ ΠΛΗΡΕΣ 7.5% 400ΓΡ,0.86,2.15,743154.jpg,1,Γάλα Εβαπορέ,lt,,kritikos,25-12-2024,31-12-2024,,
12,67115,ΝΟΥΝΟΥ ΓΑΛΑ ΠΛΗΡΕΣ 170ΓΡ,0.75,4.41,67115.jpg,0,Γάλα Εβαπορέ,lt,,kritikos,25-12-2024,31-12-2024,,
13,752438,ΚΟΛΙΟΣ ΣΤΡ.ΓΙΑΟΥΡΤΙ 5%  850ΓΡ(-0.50Ε)ΑΠΟ ΕΛΛ.ΓΑΛ,2.65,3.12,752438.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,kritikos,25-12-2024,31-12-2024,,
14,752437,ΚΟΛΙΟΣ ΓΙΑΟΥΡ.ΣΤΡΑΓΓ.2% 850ΓΡ(-0.50Ε) ΕΛΛ.ΓΑΛ,2.65,3.12,752437.jpg,0,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,kritikos,25-12-2024,31-12-2024,,
15,273205,ΦΕΤΑ ΠΟΠ ΜΥΤΙΛΗΝΗΣ ΤΟ ΚΙΛΟ (σε καταστήματα που διαθέτουν πάγκο κοπής),8.45,8.45,273205.jpg,0,Τυρί Φέτα,kg,,kritikos,25-12-2024,31-12-2024,,
15,81000218,ΦΕΤΑ ΜΥΤΙΛΗΝΗΣ ΠΟΠ 400ΓΡ,3.38,8.45,81000218.jpg,0,Τυρί Φέτα,kg,,kritikos,25-12-2024,31-12-2024,,
16,81006023,LEADER GOUDA ΦΕΤΕΣ 400ΓΡ,2.76,6.90,81006023.jpg,0,Τυρί Γκούντα,kg,,kritikos,25-12-2024,31-12-2024,,
17,742753,LEADER GOUDA LIGHT ΦΕΤ 200ΓΡ,1.79,8.95,742753.jpg,0,Τυρί με Χαμηλά Λιπαρά,kg,,kritikos,25-12-2024,31-12-2024,,
18,718102,ΡΕΑ PASSATA ΤΟΜΑΤΑ 500ΓΡ,0.47,0.94,718102.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,kritikos,25-12-2024,31-12-2024,,
19,967170,ΑΥΓΑ ΛΑΔΑΚΗΣ 6αδα (M) Π.Θ 53-63ΓΡ,1.49,0.25,967170.jpg,0,Αυγά,τμχ,,kritikos,25-12-2024,31-12-2024,,
20,760239,ΘΑΜΑ ΜΑΡΓΑΡΙΝΗ SOFT 250ΓΡ,0.94,3.76,760239.jpg,0,Μαργαρίνες,kg,,kritikos,25-12-2024,31-12-2024,,
20,771432,SUPER FRESCO SOFT 200ΓΡ,0.84,4.20,771432.jpg,0,Μαργαρίνες,kg,,kritikos,25-12-2024,31-12-2024,,
21,526283,ΧΡΥΣΕΛΙΑ ΕΛΑΙΟΛΑΔΟ ΕΞΤΡΑ ΠΑΡΘΕΝΟ 3L,27.99,9.33,526283.jpg,0,Παρθένο Ελαιόλαδο,lt,,kritikos,25-12-2024,31-12-2024,,
22,711300,ΗΛΙΕΛΑΙΟ POP CUISINE 5LT,8.10,1.62,711300.jpg,0,Ηλιέλαιο,lt,,kritikos,25-12-2024,31-12-2024,,
23,270299,ALTERRA ΑΡΑΚΑΣ Κ.Τ.Ψ 900ΓΡ,2.85,3.17,270299.jpg,0,Λαχανικά Κατεψυγμένα,kg,,kritikos,25-12-2024,31-12-2024,,
23,992964,ALTERRA ΦΑΣΟΛΑΚΙΑ ΠΛΑΤΙΑ ΚΤΨ 900ΓΡ,2.60,2.89,992964.jpg,0,Λαχανικά Κατεψυγμένα,kg,,kritikos,25-12-2024,31-12-2024,,
24,705252,ROYAL ΖΑΧΑΡΗ ΛΕΥΚΗ 1Κ,0.78,0.78,705252.jpg,0,Λευκή Ζάχαρη,kg,,kritikos,25-12-2024,31-12-2024,,
24,218315,LUX FARM ΖΑΧΑΡΗ ΚΡΥΣΤΑΛΛΙΚΗ 1Κ,0.78,0.78,218315.jpg,0,Λευκή Ζάχαρη,kg,,kritikos,25-12-2024,31-12-2024,,
24,747871,SUGARTIA ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣΤΑΛΛΙΚΗ 1Κ,0.78,0.78,747871.jpg,0,Λευκή Ζάχαρη,kg,,kritikos,25-12-2024,31-12-2024,,
25,470009,ΓΙΩΤΗΣ ΦΑΡΙΝ ΛΑΚΤΕ 300ΓΡ,2.59,8.63,470009.jpg,0,Κρέμες για βρέφη,kg,,kritikos,25-12-2024,31-12-2024,,
26,67081,ΔΕΛΤΑ ΓΑΛΑ ADVANCE ΥΨ.Π.1L,2.15,2.15,67081.jpg,0,Γάλα για βρέφη,kg,,kritikos,25-12-2024,31-12-2024,,
27,869630,KALATHERI ΕΛΛΗΝΙΚΟΣ      ΚΑΦΕΣ 200ΓΡ,2.45,12.25,869630.jpg,0,Ελληνικός Καφές,kg,,kritikos,25-12-2024,31-12-2024,,
28,217640,BUON CAFE ΚΑΦΕΣ ΣΤΙΓΜΙΑΙΟΣ 100ΓΡ,2.85,28.50,217640.jpg,0,Στιγμιαίος Καφές,kg,,kritikos,25-12-2024,31-12-2024,,
29,219959,BUON CAFE ΚΑΦΕΣ ΦΙΛΤΡΟΥ 100% ARABICA 250ΓΡ,3.29,13.16,219959.jpg,0,Γαλλικός Καφές,kg,,kritikos,25-12-2024,31-12-2024,,
30,41024,ΖΩΓΡΑΦΟΣ ΦΡΟΥΚΤΟΖΗ Χ.ΓΛΟΥΤΕΝΗ 400ΓΡ,2.20,5.50,41024.jpg,0,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,kritikos,25-12-2024,31-12-2024,,
33,47320,3ΑΛΦΑ ΦΑΚΕΣ ΨΙΛΕΣ 500ΓΡ,1.88,3.76,47320.jpg,0,Χυμός Πορτοκάλι,lt,,kritikos,25-12-2024,31-12-2024,,
33,743755,ΕΠΙΛΟΓΗ ΜΟΥ ΦΥΣΙΚΟΣ ΧΥΜΟΣ ΠΟΡΤΟΚΑΛΙ 250ML,0.37,1.48,743755.jpg,1,Χυμός Πορτοκάλι,lt,,kritikos,25-12-2024,31-12-2024,,
35,217841,OMO ΥΓΡΟ ΠΛΥΝΤ.ΤΡΟΠ.ΛΟΥΛΟΥΔΙΑ 28MΕΖ,3.99,0.14,217841.jpg,0,Απορρυπαντικά Πλυντηρίου,μεζ,,kritikos,25-12-2024,31-12-2024,,
35,217842,OMO ΥΓΡΟ ΠΛΥΝΤ.ΛΕΒΑΝΤΑ 28MΕΖ,3.99,0.14,217842.jpg,0,Απορρυπαντικά Πλυντηρίου,μεζ,,kritikos,25-12-2024,31-12-2024,,
36,422935,AJAX ΥΓΡΟ ΚΑΘ/ΚΟ FDF ΑΓΡΙΟΛΟΥΛΟΥΔΑ 1L,1.99,1.99,422935.jpg,0,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,kritikos,25-12-2024,31-12-2024,,
36,423587,AJAX ΥΓΡΟ ΚΑΘ/ΚΟ FDF ΛΟΥΛΟΥΔΙΑ ΤΗΣ ΛΙΜΝΗΣ 1L,1.99,1.99,423587.jpg,0,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,kritikos,25-12-2024,31-12-2024,,
36,422357,AJAX ΥΓΡΟ ΚΑΘ/ΚΟ FDF ΑΝΘΗ ΠΑΣΧΑΛΙΑΣ 1L,1.99,1.99,422357.jpg,0,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,kritikos,25-12-2024,31-12-2024,,
36,725975,AJAX ΥΓΡΟ ΚΑΘ/ΚΟ FDF ΓΙΑΣΕΜΙ 1L,1.99,1.99,725975.jpg,0,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,kritikos,25-12-2024,31-12-2024,,
36,729735,AJAX ΥΓΡΟ ΚΑΘ/ΚΟ FDF ΛΟΥΛΟΥΔΙΑ/ΝΟΙΞΗΣ 1L,1.99,1.99,729735.jpg,0,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,kritikos,25-12-2024,31-12-2024,,
37,772875,ΕΠΙΛΟΓΗ ΜΟΥ  ΥΓΡΟ ΠΙΑΤΩΝ ΠΡΑΣ.ΜΗΛΟ 500ML,0.89,1.78,772875.jpg,1,Απορρυπαντικά Πιάτων,lt,,kritikos,25-12-2024,31-12-2024,,
38,725879,ΕΠΙΛΟΓΗ ΜΟΥ ΧΑΡΤΙ ΚΟΥΖΙΝΑΣ 2Φ 800ΓΡ,2.50,3.13,725879.jpg,1,Χαρτί Κουζίνας,kg,,kritikos,25-12-2024,31-12-2024,,
39,725330,COLGATE ΟΔ/ΜΑ PROTEC.CARIES 90ML(1+1) ΟΙΚ.ΣΥΣΚ.,1.98,11.00,725330.jpg,0,Οδοντόκρεμα,kg,,kritikos,25-12-2024,31-12-2024,,
40,729768,ΕΠΙΛΟΓΗ ΜΟΥ ΧΑΡΤΙ ΥΓΕΙΑΣ 2Φ 10*75ΓΡ,2.49,0.25,729768.jpg,1,Χαρτί Υγείας,τμχ,,kritikos,25-12-2024,31-12-2024,,
41,871879,EVERYDAY UL.PL.HYP.ACT.ECO.NORM.18Τ.,2.63,0.15,871879.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,kritikos,25-12-2024,31-12-2024,,
41,871880,EVERYDAY UL.PL.HYP.ACT.ECO.SUPER 18Τ.,2.63,0.15,871880.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,kritikos,25-12-2024,31-12-2024,,
41,871881,EVERYDAY UL.P.HYP.ACT.ECO.M.NIG.18Τ,2.63,0.15,871881.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,kritikos,25-12-2024,31-12-2024,,
41,725049,CAREFREE ΣΕΡΒ/ΚΙ FLEXI FORM FR/H  30+26T,2.69,0.05,725049.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,kritikos,25-12-2024,31-12-2024,,
42,721577,MILLHOUSE ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ 500ΓΡ (-0.20)Ε,1.05,2.10,721577.jpg,0,Προϊόντα Βρώμης,kg,,kritikos,25-12-2024,31-12-2024,,
43,729097,ΕΠΙΛΟΓΗ ΜΟΥ ΣΑΜΠΟΥΑΝ ΓΙΑ ΟΛΟΥΣ ΤΟΥΣ ΤΥΠΟΥΣ 400ML,1.80,4.50,729097.jpg,1,Σαμπουάν,lt,,kritikos,25-12-2024,31-12-2024,,
44,700792,ΣΑΠΟΥΝΙ ΕΛΑΙΟΛΑΔΟ 200ΓΡ ΕΛΑΑ.,0.68,3.40,700792.jpg,0,Σαπούνι Στερεό,kg,,kritikos,25-12-2024,31-12-2024,,
45,874822,SANI PANTS ΕΣΩΡ.ΑΚΡ.SENSITIVE N.2 MEDIUM 14Τ.,8.09,0.58,874822.jpg,0,Πάνες Ακράτειας,τμχ,,kritikos,25-12-2024,31-12-2024,,
45,874821,SANI PANTS ΕΣΩΡ.ΑΚΡ.SENSITIVE N.3 LARGE 14Τ.,9.63,0.69,874821.jpg,0,Πάνες Ακράτειας,τμχ,,kritikos,25-12-2024,31-12-2024,,
46,218090,BABYLINO PANDS ECONOMY UNISEX N5 10-16KG 34Τ,9.98,0.29,218090.jpg,0,Πάνες για Μωρά,τμχ,,kritikos,25-12-2024,31-12-2024,,
46,81002354,SEPTONA CALM N CARE JUNIOR NO5/11-16K 44T,8.97,0.20,81002354.jpg,0,Πάνες για Μωρά,τμχ,,kritikos,25-12-2024,31-12-2024,,
47,724245,ΕΠΙΛΟΓΗ ΜΟΥ ΜΩΡΟΜΑΝΤΗΛΑ ΠΟΥΔΡΑ 80Τ,0.89,0.01,724245.jpg,1,Μωρομάντηλα,τμχ,,kritikos,25-12-2024,31-12-2024,,
47,81003989,ΕΠΙΛΟΓΗ ΜΟΥ ΜΩΡΟΜΑΝΤΗΛΑ ΜΕ ΕΚΧΥΛΙΣΜΑ ALOE VERA 80Τ,0.89,0.01,81003989.jpg,1,Μωρομάντηλα,τμχ,,kritikos,25-12-2024,31-12-2024,,
47,772564,BABYCARE ΜΩΡΟΜ. SENSITIVE REFILL 54T(2+1)Δ,2.42,0.01,772564.jpg,0,Μωρομάντηλα,τμχ,,kritikos,25-12-2024,31-12-2024,,
47,983889,SEPTONA ΜΩΡΟΜΑΝΤΗΛΑ ΑΛΟΗ 3*60Τ (2+1)Δ,2.27,0.01,983889.jpg,0,Μωρομάντηλα,τμχ,,kritikos,25-12-2024,31-12-2024,,
47,984144,SEPTONA ΜΩΡΟΜΑΝΤΗΛΑ ΧΑΜΟΜΗΛΙ 3*80Τ (2+1)Δ,2.49,0.01,984144.jpg,0,Μωρομάντηλα,τμχ,,kritikos,25-12-2024,31-12-2024,,
48,725205,SEPTONA KIDS ΣΑΜΠ-ΑΦΡΟΛ. ΑΓΟΡΙΑ-ΚΟΡΙΤΣΙΑ 750ML,2.87,3.83,725205.jpg,0,Σαμπουάν για Μωρά,lt,,kritikos,25-12-2024,31-12-2024,,
48,724108,JB ΣΑΜΠΟΥΑΝ REGULAR ΑΝΤΛΙΑ 750ML,2.79,3.72,724108.jpg,0,Σαμπουάν για Μωρά,lt,,kritikos,25-12-2024,31-12-2024,,
49,742161,ΕΠΙΛΟΓΗ ΜΟΥ ΣΚΥΛΟΤΡΟΦΗ ΜΠΟΥΚΙΕΣ ΚΥΝΗΓΙ 1250ΓΡ,1.60,1.28,742161.jpg,1,Τροφή για Σκύλους,kg,,kritikos,25-12-2024,31-12-2024,,
50,742182,ΕΠΙΛΟΓΗ ΜΟΥ ΓΑΤΟΤΡΟΦΗ ΚΟΝΣ.ΜΠΟΥΚΙΕΣ ΚΟΤ.ΓΑΛ. 405ΓΡ,0.69,1.70,742182.jpg,1,Τροφή για γάτες,kg,,kritikos,25-12-2024,31-12-2024,,
51,707652,ΑΠΟ ΚΑΛΗ ΣΟΔΕΙΑ ΑΛΕΥΡΙ ΓΟΧ 1Κ,0.70,0.70,707652.jpg,0,Αλεύρι,kg,,kritikos,25-12-2024,31-12-2024,,
51,881819,ΜΥΛΟΙ ΑΓ.ΓΕΩΡΓΙΟΥ ΑΛΕΥΡΙ ΓΟΧ 1Κ (2+1 ΔΩΡΟ),2.35,0.78,881819.jpg,0,Αλεύρι,kg,,kritikos,25-12-2024,31-12-2024,,
53,772359,ΕΔΕΣΜΑ ΠΑΡΙΖΑ Χ.ΓΛ. ΤΟ ΚΙΛΟ,3.96,3.96,772359.jpg,0,Πάριζα,kg,,kritikos,25-12-2024,31-12-2024,,
54,751814,LA DORNA ΓΑΛΑ UHT 3.5% ΛΙΠ.ΠΟΛΩΝ.ΜΕ ΚΑΠΑΚΙ 1L,1.05,1.05,751814.jpg,0,Γάλα υψηλής παστερίωσης πλήρες,kg,,kritikos,25-12-2024,31-12-2024,,
54,713740,ROYAL ΓΑΛΑ UHT 3.5% ΛΙΠΑΡΑ 1LT,1.05,1.05,713740.jpg,0,Γάλα υψηλής παστερίωσης πλήρες,kg,,kritikos,25-12-2024,31-12-2024,,
55,751813,LA DORNA ΓΑΛΑ UHT 1.5% ΛΙΠ.ΠΟΛΩΝ.ΜΕ ΚΑΠΑΚΙ 1L,1.05,1.05,751813.jpg,0,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,kritikos,25-12-2024,31-12-2024,,
55,713996,ROYAL ΓΑΛΑ UHT 1.5% ΛΙΠΑΡΑ 1LT,1.05,1.05,713996.jpg,0,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,kritikos,25-12-2024,31-12-2024,,
56,852269,ΑΓΡΟΤΙΣΣΑ ΛΕΥΚΟ ΤΥΡΙ ΑΛΜΗΣ ΤΟ ΚΙΛΟ,5.45,5.45,852269.jpg,0,Λευκό τυρί,kg,,kritikos,25-12-2024,31-12-2024,,
57,747854,ΓΑΙΑ ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ 500ΓΡ,1.00,2.00,747854.jpg,1,Φασόλια,kg,,kritikos,25-12-2024,31-12-2024,,
58,721993,ΕΠΙΛΟΓΗ ΜΟΥ ΡΕΒΥΘΙΑ ΧΟΝΔΡΑ ΕΙΣΑΓΩΓΗΣ 500ΓΡ,1.45,2.90,721993.jpg,1,Ρεβύθια,kg,,kritikos,25-12-2024,31-12-2024,,
58,47322,3ΑΛΦΑ ΡΕΒΥΘΙΑ ΧΟΝΔΡΑ 500ΓΡ,2.69,5.38,47322.jpg,0,Ρεβύθια,kg,,kritikos,25-12-2024,31-12-2024,,
52,4056489772996,Τας κεμπάπ βόειο 650g,7.59,11.68,6210926.jpg,1,Μοσχάρι,kg,xmas,lidl,25-12-2024,31-12-2024,,
63,20005832,Σοκολάτα υγείας 100g,0.75,7.50,21236.jpg,1,Σοκολάτα,kg,xmas,lidl,25-12-2024,31-12-2024,,
64,2000068000000,Αρνί νωπό Ελλάδος τεμαχισμένο το κιλό,9.79,9.79,6613_new_jpg.jpg,1,Αρνί,kg,xmas,lidl,25-12-2024,31-12-2024,,
65,2000069000000,Κατσικάκι νωπό Ελλάδος τεμαχισμένο  το κιλό,10.69,10.69,7698_jpg.jpg,1,Κατσίκι,kg,xmas,lidl,25-12-2024,31-12-2024,,
66,2000546000000,"Ronsard Γαλοπούλα, Γαλοπούλα κατ. Γαλλίας το κιλό ",4.59,4.59,6203635.jpg,1,Γαλοπούλα,kg,xmas,lidl,25-12-2024,31-12-2024,,
67,4056489124757,Χριστουγεννιάτικο τσουρέκι 450g,1.85,4.11,6206407_new.jpg,1,Τσουρέκι,kg,xmas,lidl,25-12-2024,31-12-2024,,
68,20654535,Βασιλόπιτα με φλουρί 500g,2.49,4.98,6202048_2025.jpg,1,Βασιλόπιτα (τσουρέκι),kg,xmas,lidl,25-12-2024,31-12-2024,,
1,20688929,Επιλογής Ρύζι νυχάκι 2kg,3.29,1.65,115612.png,1,Ρύζι,Kg,,lidl,25-12-2024,31-12-2024,,
1,5410673007056,Uncle Ben's Ρύζι Parboiled 1kg,5.30,5.30,8463.jpg,1,Ρύζι,Kg,,lidl,25-12-2024,31-12-2024,,
2,4056489264385,Χρυσός Μύλος Ψωμί για τοστ σταρένιο 680g,1.35,1.99,9067.jpg,1,Ψωμί για Tοστ,Kg,,lidl,25-12-2024,31-12-2024,,
3,4052917030508,Φρατζόλα 1kg,1.19,1.19,6207062.new.jpg,1,Ψωμί Φραντζόλα,Kg,,lidl,25-12-2024,31-12-2024,,
4,20289850,Χρυσός Μύλος Φρυγανιές σίτου 4x125g,1.29,2.58,7053.jpg,1,Φρυγανιές,Kg,,lidl,25-12-2024,31-12-2024,,
5,4056489055976,Combino Ζυμαρικά Spaghetti 1kg,1.09,1.09,2550.jpg,1,Μακαρόνια Νο 6,Kg,,lidl,25-12-2024,31-12-2024,,
5,5201193100019,Melissa Σπαγγέτι No.6 500g,0.67,1.34,6201301.png,1,Μακαρόνια Νο 6,Kg,,lidl,25-12-2024,31-12-2024,,
6,2000092000000,Σπάλα χοιρινή το κιλό,4.59,4.59,6200327.jpg,1,Νωπό Χοιρινό,Kg,,lidl,25-12-2024,31-12-2024,,
7,20992842,Φτερούγες κοτόπουλου Ελλάδας 800g,2.19,2.74,7623.jpg,1,Νωπό Κοτόπουλο Ολόκληρο,Kg,,lidl,25-12-2024,31-12-2024,,
8,20653491,Αγροικία Στήθος γαλοπούλας φιλέτο σε φέτες καπνιστό 300g,2.29,7.63,6201720.png,1,Γαλοπούλα,Kg,,lidl,25-12-2024,31-12-2024,,
9,2000082000000,Ocean Sea Μπακαλιάρος  ολόκληρος χωρίς κεφάλι το κιλό,4.15,4.15,6200448.jpg,1,Ψάρια Κατεψυγμένα,Kg,,lidl,25-12-2024,31-12-2024,,
